11/10/2024 03:46:06 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:06 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:06 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:06 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:06 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:06 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:06 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:06 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:06 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:06 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:06 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:06 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:06 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:06 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:06 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:06 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:06 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:06 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:06 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:06 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:06 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:06 PM - Camera_Centering - 105 - DEBUG - Live Feed Ended
