11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.82°	Roll=2.16°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.94°	Roll=3.09°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.77°	Roll=3.22°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.68°	Roll=3.79°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.33°	Roll=4.75°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.16°	Roll=4.46°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.40°	Roll=3.78°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=20.23°	Roll=2.98°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.11°	Roll=3.34°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.07°	Roll=3.31°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.37°	Roll=3.11°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.91°	Roll=2.97°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.44°	Roll=2.29°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.19°	Roll=1.67°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.88°	Roll=1.09°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=17.68°	Roll=0.19°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.09°	Roll=-0.34°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.15°	Roll=-0.45°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.17°	Roll=0.64°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.95°	Roll=1.70°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.55°	Roll=2.82°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.98°	Roll=3.39°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.68°	Roll=3.42°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.63°	Roll=3.06°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.00°	Roll=2.46°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=20.25°	Roll=2.44°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.44°	Roll=2.49°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.15°	Roll=2.91°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=20.05°	Roll=2.96°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.37°	Roll=2.61°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.09°	Roll=2.19°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.23°	Roll=2.31°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.69°	Roll=2.22°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.46°	Roll=1.62°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.10°	Roll=2.22°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.13°	Roll=2.28°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.89°	Roll=2.95°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.15°	Roll=3.61°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.40°	Roll=3.58°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.92°	Roll=2.84°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.18°	Roll=2.79°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.00°	Roll=1.77°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.92°	Roll=1.96°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.98°	Roll=1.32°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.49°	Roll=2.08°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=20.05°	Roll=2.30°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.54°	Roll=2.06°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.54°	Roll=2.04°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.68°	Roll=1.72°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.41°	Roll=1.81°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.44°	Roll=2.01°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=20.06°	Roll=1.79°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.50°	Roll=1.86°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.66°	Roll=1.96°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.38°	Roll=2.55°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.28°	Roll=3.12°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.39°	Roll=1.90°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.08°	Roll=1.94°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.82°	Roll=2.18°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.62°	Roll=2.62°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.87°	Roll=2.39°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.14°	Roll=2.71°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.16°	Roll=2.95°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.96°	Roll=3.01°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.36°	Roll=3.21°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.19°	Roll=2.90°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.33°	Roll=3.12°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.79°	Roll=3.46°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.65°	Roll=3.41°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.69°	Roll=3.89°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=20.46°	Roll=4.13°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.93°	Roll=3.74°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.78°	Roll=3.42°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.79°	Roll=2.82°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.08°	Roll=2.23°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.45°	Roll=1.64°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.69°	Roll=1.38°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.15°	Roll=1.11°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.26°	Roll=1.52°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.24°	Roll=1.77°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.45°	Roll=3.12°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.26°	Roll=3.38°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.97°	Roll=3.70°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.24°	Roll=3.79°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.27°	Roll=3.66°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.40°	Roll=3.85°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.18°	Roll=3.59°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.94°	Roll=3.28°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.89°	Roll=2.82°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.01°	Roll=2.07°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.72°	Roll=1.68°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.31°	Roll=1.90°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.04°	Roll=1.52°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.46°	Roll=0.99°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.20°	Roll=0.52°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.32°	Roll=-0.59°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=17.69°	Roll=-0.17°
